"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"20-DEC-2024","MITTAL","Mittal Life Style Limited","BHAVESH  JAIN","BUY","23,00,000","2.16","-"
"20-DEC-2024","MITTAL","Mittal Life Style Limited","RAJESH SUBHASH JANGAM","SELL","29,03,800","2.18","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","SELL","19,91,244","524.06","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","BUY","19,91,244","523.80","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","SELL","9,98,052","525.31","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","BUY","9,98,052","525.22","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","10,01,506","536.90","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","10,01,506","536.52","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","10,06,775","520.81","-"
"20-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","10,06,775","520.60","-"
"20-DEC-2024","MOS","Mos Utility Limited","PINE OAK GLOBAL FUND","BUY","1,59,600","294.54","-"
"20-DEC-2024","MTARTECH","MTAR Technologies Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","2,16,670","1,731.18","-"
"20-DEC-2024","MTARTECH","MTAR Technologies Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","2,16,670","1,730.84","-"
"20-DEC-2024","OLIL","Oneclick Logistics Ind L","ASHWIN TALSIBHAI PARSANA","SELL","10,800","101.81","-"
"20-DEC-2024","OLIL","Oneclick Logistics Ind L","ASHWIN TALSIBHAI PARSANA","BUY","22,800","99.83","-"
"20-DEC-2024","OLIL","Oneclick Logistics Ind L","CAPNEXT ADVISORY PRIVATE LIMITED","BUY","28,800","100.99","-"
"20-DEC-2024","OLIL","Oneclick Logistics Ind L","DHIRAJBHAI VAGHJIBHAI KORADIYA","BUY","20,400","102.64","-"
"20-DEC-2024","OLIL","Oneclick Logistics Ind L","MAHESH LILADHAR BHANUSHALI","SELL","46,800","98.07","-"
"20-DEC-2024","OLIL","Oneclick Logistics Ind L","RAJAN SHIVRAM MOTE","SELL","34,800","98.00","-"
"20-DEC-2024","OSELDEVICE","Osel Devices Limited","ACINTYO INVESTMENT FUND PCC- CELL 1","SELL","1,84,800","227.45","-"
"20-DEC-2024","OSELDEVICE","Osel Devices Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","92,000","228.71","-"
"20-DEC-2024","PENTAGON","Pentagon Rubber Limited","KOMALAY INVESTRADE PRIVATE LIMITED","BUY","66,000","87.00","-"
"20-DEC-2024","PENTAGON","Pentagon Rubber Limited","V JOSHI IMPEX PRIVATE LIMITED","SELL","66,000","87.00","-"
"20-DEC-2024","PURPLEUTED","Purple United Sales Ltd","F3 ADVISORS PRIVATE LIMITED","SELL","50,000","230.30","-"
"20-DEC-2024","PURPLEUTED","Purple United Sales Ltd","F3 ADVISORS PRIVATE LIMITED","BUY","52,000","230.15","-"
"20-DEC-2024","PURPLEUTED","Purple United Sales Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,000","230.30","-"
"20-DEC-2024","PURPLEUTED","Purple United Sales Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","1,38,000","230.07","-"
"20-DEC-2024","PURPLEUTED","Purple United Sales Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","SELL","50,000","228.83","-"
"20-DEC-2024","RBLBANK","RBL Bank Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","37,47,521","155.27","-"
"20-DEC-2024","RBLBANK","RBL Bank Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","37,70,021","155.31","-"
"20-DEC-2024","SALZERELEC","Salzer Electronics Ltd.","HRTI PRIVATE LIMITED","SELL","86,632","1,587.86","-"
"20-DEC-2024","SALZERELEC","Salzer Electronics Ltd.","HRTI PRIVATE LIMITED","BUY","97,874","1,581.63","-"
"20-DEC-2024","SHANTHALA","Shanthala FMCG Products L","DATTARAM G JADHAV HUF","SELL","34,800","34.95","-"
"20-DEC-2024","SHANTI","Shanti Overseas (Ind) Ltd","AARAV REALITY PRIVATE LIMITED","SELL","6,80,000","16.25","-"
"20-DEC-2024","SHANTI","Shanti Overseas (Ind) Ltd","AYUSH  KACHOLIA","SELL","94,406","16.25","-"
"20-DEC-2024","SHANTI","Shanti Overseas (Ind) Ltd","BANSRAJ GOND","BUY","5,00,000","16.25","-"
"20-DEC-2024","SHANTI","Shanti Overseas (Ind) Ltd","ELAN VENTURES PRIVATE LIMITED","BUY","1,33,461","16.25","-"
"20-DEC-2024","SHANTI","Shanti Overseas (Ind) Ltd","MEGHA SANJAY BANSAL","BUY","90,000","16.25","-"
"20-DEC-2024","SONAMLTD","SONAM LIMITED","HITESH BABUBHAI MANGUKIYA","SELL","99,240","78.35","-"
"20-DEC-2024","SONAMLTD","SONAM LIMITED","HITESH BABUBHAI MANGUKIYA","BUY","2,63,884","79.42","-"
"20-DEC-2024","SONUINFRA","Sonu Infratech Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","69,000","103.75","-"
"20-DEC-2024","SONUINFRA","Sonu Infratech Limited","NEO APEX SHARE BROKING SERVICES LLP","SELL","45,000","103.75","-"
"20-DEC-2024","SYSTANGO","Systango Technologies Ltd","SRESTHA FINVEST LIMITED","BUY","1,04,000","264.52","-"
"20-DEC-2024","SYSTANGO","Systango Technologies Ltd","SRESTHA FINVEST LIMITED","SELL","1,04,000","269.20","-"
"20-DEC-2024","TNPL","Tamil Nadu Newsprint","POINT BREAK CAPITAL LP","BUY","6,00,000","211.74","-"
"20-DEC-2024","TPHQ","Teamo Productions HQ Ltd","G G ENGINEERING LIMITED","SELL","8,00,000","2.60","-"
"20-DEC-2024","TPHQ","Teamo Productions HQ Ltd","G G ENGINEERING LIMITED","BUY","77,33,960","2.65","-"
"20-DEC-2024","TPHQ","Teamo Productions HQ Ltd","RAMAN TRIKHA","BUY","5,38,469","2.61","-"
"20-DEC-2024","TPHQ","Teamo Productions HQ Ltd","RAMAN TRIKHA","SELL","47,50,000","2.73","-"
"20-DEC-2024","TRANSTEEL","Transteel Seating Tech L","BRIJ BIHARI KAUSHIK","BUY","1,20,000","87.48","-"
"20-DEC-2024","TRANSTEEL","Transteel Seating Tech L","NIDHI UNIYAL","SELL","1,12,000","87.50","-"
"23-DEC-2024","ACCENTMIC","Accent Microcell Limited","MANOJ AGARWAL HUF","BUY","1,50,000","277.20","-"
"23-DEC-2024","AMBER","Amber Enterprises (I) Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,35,444","6,682.85","-"
"23-DEC-2024","AMBER","Amber Enterprises (I) Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,35,444","6,685.67","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","ASHISH CHUGH","BUY","5,00,000","3.52","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","INNOVATIVE MONEY MATTERS PRIVATE LIMITED","SELL","1,34,72,838","3.50","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","KULDIP SINGH RATHEE","BUY","8,00,000","3.51","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","RAKAM INFRASTRUCTURES PRIVATE LIMITED","SELL","95,27,162","3.51","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","SAHI TRADING PRIVATE LIMITED","BUY","1,30,00,000","3.50","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","SUBHASH PHOOTARMAL RATHOD","BUY","79,60,000","3.50","-"
"23-DEC-2024","AVON-RE","Avonmore Capital","THOMSON AND WYMAN ENTERPRISES PRIVATE LIMITED","BUY","4,00,000","3.51","-"
"23-DEC-2024","BAJAJHCARE","Bajaj Healthcare Limited","HRTI PRIVATE LIMITED","BUY","1,99,833","564.18","-"
"23-DEC-2024","BAJAJHCARE","Bajaj Healthcare Limited","HRTI PRIVATE LIMITED","SELL","2,87,485","564.28","-"
"23-DEC-2024","BGLOBAL","Bharatiya Global Info Ltd","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","BUY","90,000","4.49","-"
"23-DEC-2024","BSL","BSL Ltd","HRTI PRIVATE LIMITED","SELL","1,16,726","314.29","-"
"23-DEC-2024","BSL","BSL Ltd","HRTI PRIVATE LIMITED","BUY","1,28,018","313.49","-"
"23-DEC-2024","BSL","BSL Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","85,698","317.95","-"
"23-DEC-2024","BSL","BSL Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","85,698","318.32","-"
"23-DEC-2024","BSL","BSL Ltd","QE SECURITIES LLP","BUY","56,393","313.29","-"
"23-DEC-2024","BSL","BSL Ltd","QE SECURITIES LLP","SELL","58,680","313.89","-"
"23-DEC-2024","C2C","C2C Advanced Systems Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","BUY","64,200","881.87","-"
"23-DEC-2024","C2C","C2C Advanced Systems Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","SELL","87,600","866.23","-"
"23-DEC-2024","COMMITTED","Committed Cargo Care Ltd","DB INTERNATIONAL STOCK BROKERS LIMITED","SELL","2,00,000","118.70","-"
"23-DEC-2024","DANGEE","Dangee Dums Limited","BIPINBHAI DEVABHAI RAVAL","BUY","8,49,739","8.17","-"
"23-DEC-2024","DANGEE","Dangee Dums Limited","BIPINBHAI DEVABHAI RAVAL","SELL","8,49,739","8.21","-"
"23-DEC-2024","DIGJAMLMTD","Digjam Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,56,330","68.78","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","AAKRAYA RESEARCH LLP","SELL","22,67,488","322.43","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","AAKRAYA RESEARCH LLP","BUY","22,67,488","322.27","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","HRTI PRIVATE LIMITED","BUY","22,61,023","319.29","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","HRTI PRIVATE LIMITED","SELL","22,93,327","320.46","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","24,20,095","319.62","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","24,20,095","319.39","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","QE SECURITIES LLP","SELL","11,06,748","321.22","-"
"23-DEC-2024","EIEL","Enviro Infra Engineers L","QE SECURITIES LLP","BUY","11,13,627","319.24","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","AAKRAYA RESEARCH LLP","SELL","1,00,541","167.45","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","AAKRAYA RESEARCH LLP","BUY","1,00,541","167.28","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","HRTI PRIVATE LIMITED","BUY","1,89,533","166.28","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","HRTI PRIVATE LIMITED","SELL","1,89,545","166.69","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,30,605","166.98","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,30,605","167.18","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","QE SECURITIES LLP","BUY","99,293","167.38","-"
"23-DEC-2024","EMMBI","Emmbi Industries Ltd","QE SECURITIES LLP","SELL","1,00,830","167.03","-"
"23-DEC-2024","GARUDA","Garuda Construct N Eng L","AAKRAYA RESEARCH LLP","SELL","4,81,856","115.85","-"
"23-DEC-2024","GARUDA","Garuda Construct N Eng L","AAKRAYA RESEARCH LLP","BUY","4,81,856","115.85","-"
"23-DEC-2024","GARUDA","Garuda Construct N Eng L","HRTI PRIVATE LIMITED","BUY","5,19,216","115.32","-"
"23-DEC-2024","GARUDA","Garuda Construct N Eng L","HRTI PRIVATE LIMITED","SELL","5,87,251","116.73","-"
"23-DEC-2024","HILTON","Hilton Metal Forging Limi","VARMA  PUJA M","BUY","1,11,120","100.17","-"
"23-DEC-2024","HISARMETAL","Hisar Metal Ind. Limited","SHAH SHARAD KANAYALAL","SELL","59,050","216.33","-"
"23-DEC-2024","INDIACEM","The India Cements Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","17,43,987","368.54","-"
"23-DEC-2024","INDIACEM","The India Cements Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","17,43,987","368.36","-"
"23-DEC-2024","INTELLECT","Intellect Design Arena","GRAVITON RESEARCH CAPITAL LLP","BUY","14,14,482","904.17","-"
"23-DEC-2024","INTELLECT","Intellect Design Arena","GRAVITON RESEARCH CAPITAL LLP","SELL","14,14,482","904.62","-"
"23-DEC-2024","INTELLECT","Intellect Design Arena","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","13,24,234","922.18","-"
"23-DEC-2024","INTELLECT","Intellect Design Arena","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","13,24,234","922.68","-"
"23-DEC-2024","JALAN","Jalan Transolu. India Ltd","PARTHA PRATIM ROYCHOWDHURY","SELL","1,14,000","8.80","-"
"23-DEC-2024","JALAN","Jalan Transolu. India Ltd","VIKASH KUMAR","BUY","81,000","8.80","-"
"23-DEC-2024","JIWANRAM","Jiwanram Sheoduttra Ind L","ALOK PRAKASH (HUF)","SELL","1,98,000","15.16","-"
"23-DEC-2024","KALANA","Kalana Ispat Limited","SHRISHTI AGRAWAL","SELL","1,34,000","44.09","-"
"23-DEC-2024","KALANA","Kalana Ispat Limited","SHRISHTI AGRAWAL","BUY","1,44,000","46.09","-"
"23-DEC-2024","LAMOSAIC","Lamosaic India Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","58,200","86.56","-"
"23-DEC-2024","MITTAL","Mittal Life Style Limited","ANANT WEALTH CONSULTANTS PRIVATE LIMITED","SELL","42,00,000","2.18","-"
"23-DEC-2024","MITTAL","Mittal Life Style Limited","BHAVESH  JAIN","BUY","44,00,000","2.18","-"
"23-DEC-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","BUY","23,20,016","2.32","-"
"23-DEC-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","SELL","34,76,034","2.33","-"
"23-DEC-2024","MITTAL","Mittal Life Style Limited","RAJESH SUBHASH JANGAM","SELL","24,50,173","2.43","-"
"23-DEC-2024","MITTAL","Mittal Life Style Limited","RAJESH SUBHASH JANGAM","BUY","24,96,855","2.41","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","BUY","21,37,676","505.96","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","SELL","21,37,676","506.15","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","BUY","9,80,254","509.98","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","SELL","9,80,254","510.26","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","7,68,404","505.11","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","7,68,404","504.70","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","BUY","4,82,002","499.10","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","SELL","4,82,002","490.74","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","MICROCURVES TRADING PRIVATE LIMITED","BUY","4,90,936","502.74","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","MICROCURVES TRADING PRIVATE LIMITED","SELL","4,90,936","503.27","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","5,51,346","523.06","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","5,51,346","522.79","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","QE SECURITIES LLP","BUY","5,01,062","501.47","-"
"23-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","QE SECURITIES LLP","SELL","5,33,135","501.71","-"
"23-DEC-2024","NARMADA","Narmada Agrobase Limited","ASHOKBHAI MADHUBHAI KORAT","SELL","1,37,951","21.72","-"
"23-DEC-2024","NARMADA","Narmada Agrobase Limited","ASHOKBHAI MADHUBHAI KORAT","BUY","2,67,983","21.67","-"
"23-DEC-2024","OLIL","Oneclick Logistics Ind L","MAHESH LILADHAR BHANUSHALI","SELL","42,000","99.32","-"
"23-DEC-2024","OLIL","Oneclick Logistics Ind L","MATALIA STOCK BROKING PRIVATE LIMITED","SELL","12,000","101.06","-"
"23-DEC-2024","OLIL","Oneclick Logistics Ind L","MATALIA STOCK BROKING PRIVATE LIMITED","BUY","27,600","102.62","-"
"23-DEC-2024","OLIL","Oneclick Logistics Ind L","RAJAN SHIVRAM MOTE","SELL","54,000","98.22","-"
"23-DEC-2024","OLIL","Oneclick Logistics Ind L","SAKRI LILADHAR BHANUSHALI","SELL","25,200","99.00","-"
"23-DEC-2024","OSELDEVICE","Osel Devices Limited","ACINTYO INVESTMENT FUND PCC- CELL 1","SELL","1,59,200","235.47","-"
"23-DEC-2024","OSELDEVICE","Osel Devices Limited","GLOBALWORTH SECURITIES LIMITED","SELL","1,13,600","232.54","-"
"23-DEC-2024","PURPLEUTED","Purple United Sales Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","51,000","218.40","-"
"23-DEC-2024","RAJPUTANA","Rajputana Biodiesel Ltd","DEEPAK DHANJI PATEL","BUY","61,000","322.68","-"
"23-DEC-2024","SIKKO-RE","Sikko Industries Ltd","ANUNG TAJO","BUY","1,10,000","1.90","-"
"23-DEC-2024","SIKKO-RE","Sikko Industries Ltd","JAYANTIBHAI MOHANBHAI KUMBHANI","SELL","2,14,370","1.87","-"
"23-DEC-2024","TIMESGTY","Times Guaranty Limited","TANVI AMIT JAJOO","SELL","50,000","205.56","-"
"23-DEC-2024","UCAL","UCAL LIMITED","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,09,696","240.17","-"
"23-DEC-2024","UCAL","UCAL LIMITED","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,09,696","240.35","-"
"23-DEC-2024","UCAL","UCAL LIMITED","QE SECURITIES LLP","BUY","1,47,405","240.15","-"
"23-DEC-2024","UCAL","UCAL LIMITED","QE SECURITIES LLP","SELL","1,47,607","240.04","-"
"24-DEC-2024","AGARWALTUF","Agarwal Tough Glass Ind L","KRISHNA AWTAR KABRA","SELL","1,76,400","128.05","-"
"24-DEC-2024","AGARWALTUF","Agarwal Tough Glass Ind L","KRISHNA AWTAR KABRA","BUY","1,76,400","128.81","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","AAKRAYA RESEARCH LLP","SELL","1,76,885","7,213.57","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","AAKRAYA RESEARCH LLP","BUY","1,76,885","7,210.71","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,95,965","7,180.31","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,95,965","7,180.44","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","HRTI PRIVATE LIMITED","SELL","2,11,366","7,213.45","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","HRTI PRIVATE LIMITED","BUY","2,45,994","7,230.04","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,64,948","7,238.98","-"
"24-DEC-2024","AMBER","Amber Enterprises (I) Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,64,948","7,242.31","-"
"24-DEC-2024","AVON-RE","Avonmore Capital","ANIL VISHANJI DEDHIA","BUY","2,87,094","4.83","-"
"24-DEC-2024","CELEBRITY","Celebrity Fashions Limite","PUNEET MITTAL HUF","BUY","3,35,311","17.61","-"
"24-DEC-2024","CELEBRITY","Celebrity Fashions Limite","PUNEET MITTAL HUF","SELL","3,35,311","17.24","-"
"24-DEC-2024","DANGEE","Dangee Dums Limited","JOLLY ANKIT SHAH","BUY","21,92,561","9.14","-"
"24-DEC-2024","DANGEE","Dangee Dums Limited","JOLLY ANKIT SHAH","SELL","21,92,561","9.18","-"
"24-DEC-2024","DANGEE","Dangee Dums Limited","SHAH  NISHANT","SELL","11,184","9.09","-"
"24-DEC-2024","DANGEE","Dangee Dums Limited","SHAH  NISHANT","BUY","18,39,023","9.11","-"
"24-DEC-2024","EIEL","Enviro Infra Engineers L","AAKRAYA RESEARCH LLP","SELL","18,70,684","324.15","-"
"24-DEC-2024","EIEL","Enviro Infra Engineers L","AAKRAYA RESEARCH LLP","BUY","18,70,684","323.93","-"
"24-DEC-2024","EIEL","Enviro Infra Engineers L","HRTI PRIVATE LIMITED","SELL","12,79,815","323.78","-"
"24-DEC-2024","EIEL","Enviro Infra Engineers L","HRTI PRIVATE LIMITED","BUY","12,93,534","324.66","-"
"24-DEC-2024","EMMBI","Emmbi Industries Ltd","HRTI PRIVATE LIMITED","BUY","75,545","170.33","-"
"24-DEC-2024","EMMBI","Emmbi Industries Ltd","HRTI PRIVATE LIMITED","SELL","95,988","170.53","-"
"24-DEC-2024","GANGAFORGE","Ganga Forging Limited","SMITAL SURESH THAKKAR","SELL","1,88,807","7.38","-"
"24-DEC-2024","GANGAFORGE","Ganga Forging Limited","SMITAL SURESH THAKKAR","BUY","7,81,217","7.36","-"
"24-DEC-2024","GREAVESCOT","Greaves Limited","AAKRAYA RESEARCH LLP","SELL","16,58,052","252.75","-"
"24-DEC-2024","GREAVESCOT","Greaves Limited","AAKRAYA RESEARCH LLP","BUY","16,58,052","252.60","-"
"24-DEC-2024","GREAVESCOT","Greaves Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","24,10,799","250.40","-"
"24-DEC-2024","GREAVESCOT","Greaves Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","24,10,799","250.42","-"
"24-DEC-2024","GREAVESCOT","Greaves Limited","HRTI PRIVATE LIMITED","SELL","20,68,604","252.19","-"
"24-DEC-2024","GREAVESCOT","Greaves Limited","HRTI PRIVATE LIMITED","BUY","25,74,987","252.85","-"
"24-DEC-2024","INTERARCH","Interarch Building Prod L","GRAVITON RESEARCH CAPITAL LLP","BUY","1,07,081","1,821.05","-"
"24-DEC-2024","INTERARCH","Interarch Building Prod L","GRAVITON RESEARCH CAPITAL LLP","SELL","1,07,081","1,824.46","-"
"24-DEC-2024","INTERARCH","Interarch Building Prod L","HRTI PRIVATE LIMITED","SELL","70,901","1,806.16","-"
"24-DEC-2024","INTERARCH","Interarch Building Prod L","HRTI PRIVATE LIMITED","BUY","83,771","1,818.74","-"
"24-DEC-2024","JALAN","Jalan Transolu. India Ltd","PRIYATOSH GHOSH","BUY","9,000","8.95","-"
"24-DEC-2024","JALAN","Jalan Transolu. India Ltd","PRIYATOSH GHOSH","SELL","75,000","8.95","-"
"24-DEC-2024","JIWANRAM","Jiwanram Sheoduttra Ind L","ALOK PRAKASH (HUF)","SELL","2,64,000","15.33","-"
"24-DEC-2024","KOHINOOR","Kohinoor Foods Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","BUY","2,00,000","48.32","-"
"24-DEC-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","SELL","48,08,184","2.49","-"
"24-DEC-2024","MITTAL","Mittal Life Style Limited","COMFORT CAPITAL PRIVATE LIMITED","BUY","48,49,591","2.49","-"
"24-DEC-2024","MITTAL","Mittal Life Style Limited","HRTI PRIVATE LIMITED","BUY","23,32,944","2.50","-"
"24-DEC-2024","MITTAL","Mittal Life Style Limited","HRTI PRIVATE LIMITED","SELL","24,82,721","2.51","-"
"24-DEC-2024","MITTAL","Mittal Life Style Limited","RAJESH SUBHASH JANGAM","SELL","3,53,591","2.59","-"
"24-DEC-2024","MITTAL","Mittal Life Style Limited","RAJESH SUBHASH JANGAM","BUY","41,90,000","2.52","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","BUY","40,96,683","587.95","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","SELL","40,96,683","588.26","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","BUY","18,32,564","578.43","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","SELL","18,32,564","578.96","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","BHARAT KUMAR SOMCHAND SHAH","BUY","3,82,687","588.45","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","BHARAT KUMAR SOMCHAND SHAH","SELL","5,08,687","574.47","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","SELL","11,39,579","578.35","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","BUY","11,53,279","577.33","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GOLDMINE STOCKS PRIVATE LIMITED","SELL","6,06,168","583.13","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GOLDMINE STOCKS PRIVATE LIMITED","BUY","6,06,168","582.21","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","8,21,288","553.52","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","8,21,288","552.50","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","SELL","36,853","556.01","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","BUY","4,04,937","603.18","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","MATHISYS ADVISORS LLP","SELL","4,84,819","572.58","-"
"24-DEC-2024","MOBIKWIK","One Mobikwik Systems Ltd","MATHISYS ADVISORS LLP","BUY","4,84,892","570.58","-"
